Date,"Previous Date",Keyword,Labels,Position,"Position Change",URL,"Prev. Position","Citation Rank","Top AIO Source","Set Target URL","Target URL Status","Best Position",Page,"Page Change","SERP Features","AI Brand Mentions",Citations,"Search Intent","Previous Search Intent","Keyword Difficulty","Search Volume","Search Volume YoY change",Impressions,Clicks
2026-06-22,2026-06-15,"what is franchise management",-,10,3,https://meetbrandwide.com/what-is-franchise-management-software/,13,-,-,-,"not set",1,1,1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,"Commercial,Informational",25,10,0%,27,0
2026-06-22,2026-06-15,"franchise crm","Close Variants",11,0,https://meetbrandwide.com/,11,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational","Commercial,Informational",27,110,-66%,628,0
2026-06-22,2026-06-15,"franchise onboarding process",-,11,3,https://meetbrandwide.com/franchise-onboarding-system/,14,-,-,-,"not set",10,1,1,"Organic,AI Overviews,Reviews,People also ask,Images,Videos",,,Informational,Commercial,27,20,-82%,81,0
2026-06-22,2026-06-15,"restaurant franchise management software",-,12,0,https://meetbrandwide.com/blog/best-franchise-management-software/,12,-,-,-,"not set",3,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,33,10,0%,733,0
2026-06-22,2026-06-15,"management of franchise","Close Variants",13,5,https://meetbrandwide.com/blog/what-is-franchise-management/,18,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Informational,Commercial",21,170,-47%,23,0
2026-06-22,2026-06-15,"franchise management companies","Close Variants",13,2,https://meetbrandwide.com/blog/best-franchise-management-solution-provider-in-usa/,15,-,-,-,"not set",8,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,28,30,-25%,19,0
2026-06-22,2026-06-15,"franchise reporting software",-,14,1,https://meetbrandwide.com/,15,-,-,-,"not set",10,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,28,10,-91%,370,0
2026-06-22,2026-06-15,"franchise marketing software",-,15,-2,https://meetbrandwide.com/,13,-,-,-,"not set",3,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,90,-72%,654,0
2026-06-22,2026-06-15,"franchisee management system",-,15,-14,https://meetbrandwide.com/,1,-,-,-,"not set",1,2,-1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial",Commercial,28,10,0%,245,0
2026-06-22,2026-06-15,"franchise sales crm",-,15,1,https://meetbrandwide.com/,16,-,-,-,"not set",5,2,0,"Organic,Reviews,Videos",,,Navigational,Navigational,22,20,-71%,181,0
2026-06-22,2026-06-15,"franchise royalty collection",-,15,2,https://meetbrandwide.com/blog/how-franchise-directors-can-streamline-revenue-with-royalty-management-software/,17,-,-,-,"not set",8,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,24,10,0%,31,0
2026-06-22,2026-06-15,"franchise crm software",-,16,1,https://meetbrandwide.com/,17,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,25,50,-71%,576,0
2026-06-22,2026-06-15,"franchise management services",-,16,1,https://meetbrandwide.com/blog/what-is-franchise-management/,17,-,-,-,"not set",11,2,0,"Organic,Reviews,Knowledge panel,People also ask,Videos",,,Commercial,Commercial,30,170,-19%,149,0
2026-06-22,2026-06-15,"homecare franchise management software",-,16,7,https://meetbrandwide.com/blog/7-key-benefits-of-franchise-management-software-in-home-service-software/,23,-,-,-,"not set",15,2,1,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,20,10,0%,62,0
2026-06-22,2026-06-15,"tools for franchises",-,16,3,https://meetbrandwide.com/blog/5-tools-every-franchise-software-needs/,19,-,-,-,"not set",5,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,-,-,195,0
2026-06-22,2026-06-15,"management franchise","Close Variants",17,59,https://meetbrandwide.com/blog/what-is-franchise-management/,76,-,-,-,"not set",1,2,6,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,"Commercial,Informational",34,170,-47%,70,0
2026-06-22,2026-06-15,"managing franchisees","Close Variants",20,1,https://meetbrandwide.com/blog/what-is-franchise-management/,21,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Images,Videos",,,Informational,Informational,19,170,-47%,22,0
2026-06-22,2026-06-15,"crm for franchises","Close Variants",21,1,https://meetbrandwide.com/,22,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational","Commercial,Informational",27,110,-66%,283,0
2026-06-22,2026-06-15,"soffront corporation",-,22,-1,https://meetbrandwide.com/about/,21,-,-,-,"not set",11,3,0,"Organic,Reviews,Knowledge panel,People also ask,Sitelinks,Videos",,,Navigational,Navigational,42,10,-50%,23,0
2026-06-22,2026-06-15,"franchise business software","Close Variants",23,-2,https://meetbrandwide.com/,21,-,-,-,"not set",1,3,-1,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,27,10,-,289,0
2026-06-22,2026-06-15,"franchise marketing automation",-,25,2,https://meetbrandwide.com/franchise-marketing-automation/,27,-,-,-,"not set",3,3,0,"Organic,AI Overviews,Reviews,Videos",,,"Informational,Commercial",Informational,22,10,0%,93,0
2026-06-22,2026-06-15,"franchise intranet software","Close Variants",25,2,https://meetbrandwide.com/,27,-,-,-,"not set",5,3,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,10,-,54,0
2026-06-22,2026-06-15,"franchise platform",-,27,-5,https://meetbrandwide.com/,22,-,-,-,"not set",1,3,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,29,10,0%,164,0
2026-06-22,2026-06-15,soffront,-,27,4,https://meetbrandwide.com/about/,31,-,-,-,"not set",23,3,1,"Organic,Reviews,Knowledge panel,Sitelinks,Videos",,,Navigational,Navigational,40,90,-18%,34,0
2026-06-22,2026-06-15,"royalties management software","Close Variants",28,1,https://meetbrandwide.com/franchise-royalty-management/,29,-,-,-,"not set",25,3,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,24,140,0%,97,0
2026-06-22,2026-06-15,"franchise training software",-,28,0,https://meetbrandwide.com/,28,-,-,-,"not set",16,3,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,25,10,-50%,288,0
2026-06-22,2026-06-15,"franchise communication",-,28,6,https://meetbrandwide.com/franchisee-communication-collaboration/,34,-,-,-,"not set",21,3,1,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational",Commercial,26,10,0%,3,0
2026-06-22,2026-06-15,"svs franchise management","Close Variants",28,3,https://meetbrandwide.com/,31,-,-,-,"not set",27,3,0,"Organic,Reviews,People also ask,Videos",,,Informational,Informational,26,10,0%,,
2026-06-22,2026-06-15,"franchise analytics",-,30,7,https://meetbrandwide.com/franchise-analytics/,37,-,-,-,"not set",20,3,1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Informational,Commercial",33,20,100%,135,0
2026-06-22,2026-06-15,"franchise manager",-,31,-1,https://meetbrandwide.com/blog/what-is-franchise-management/,30,-,-,-,"not set",14,3,0,"Organic,AI Overviews,Reviews,Jobs,People also ask,Images,Videos",,,"Commercial,Transactional",Informational,26,90,-18%,103,0
2026-06-22,2026-06-15,"franchise website platform",-,31,-1,https://meetbrandwide.com/,30,-,-,-,"not set",1,3,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,20,-88%,114,0
2026-06-22,2026-06-15,"brand one franchise",-,32,"+ 32",https://meetbrandwide.com/franchise-solutions/,,-,-,-,"not set",30,4,"+ 4","Organic,People also ask,Sitelinks,Images,Videos",,,Navigational,Navigational,30,30,200%,,
2026-06-22,2026-06-15,"franchise reporting system",-,32,36,https://meetbrandwide.com/,68,-,-,-,"not set",15,4,3,"Organic,Reviews,People also ask,Sitelinks,Videos",,,"Navigational,Transactional",Commercial,31,70,-59%,39,0
2026-06-22,2026-06-15,"royalty management software","Close Variants",33,3,https://meetbrandwide.com/franchise-royalty-management/,36,-,-,-,"not set",21,4,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,31,140,0%,55,0
2026-06-22,2026-06-15,"best window cleaning software",-,36,-1,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,35,-,-,-,"not set",25,4,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,10,0%,45,0
2026-06-22,2026-06-15,"franchise lms",-,38,32,https://meetbrandwide.com/franchise-onboarding-system/,70,-,-,-,"not set",11,4,3,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,27,30,-73%,68,0
2026-06-22,2026-06-15,"royalties software","Close Variants",39,"+ 39",https://meetbrandwide.com/franchise-royalty-management/,,-,-,-,"not set",31,4,"+ 4","Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,40,0%,14,0
2026-06-22,2026-06-15,"window cleaning business software",-,42,2,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,44,-,-,-,"not set",12,5,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,26,30,0%,50,0
2026-06-22,2026-06-15,"franchisee management software","Close Variants",43,-42,https://meetbrandwide.com/franchise-management-software/,1,-,-,-,"not set",1,5,-4,"Organic,Reviews,People also ask,Videos",,,Commercial,Commercial,30,10,0%,192,0
2026-06-22,2026-06-15,"window cleaning business apps",-,45,-4,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,41,-,-,-,"not set",17,5,-1,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,31,10,0%,22,0
2026-06-22,2026-06-15,"franchise sales lead generation","Close Variants",45,"+ 45",https://meetbrandwide.com/blog/six-smart-hacks-to-franchise-sales-lead-generation/,,-,-,-,"not set",22,5,"+ 5","Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,23,10,0%,,
2026-06-22,2026-06-15,"commercial cleaning software",-,45,3,https://meetbrandwide.com/cleaning-business-software/,48,-,-,-,"not set",34,5,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,29,90,-77%,,
2026-06-22,2026-06-15,"email marketing for franchises",-,46,-4,https://meetbrandwide.com/franchise-marketing-automation/,42,-,-,-,"not set",31,5,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational","Commercial,Informational",29,110,-58%,26,0
2026-06-22,2026-06-15,"franchise marketing tools",-,46,"+ 46",https://meetbrandwide.com/tools-to-increase-franchisee-sales-2/,,-,-,-,"not set",17,5,"+ 5","Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,0%,61,0
2026-06-22,2026-06-15,"crm franchise","Close Variants",49,-34,https://meetbrandwide.com/franchise-crm-solution/,15,-,-,-,"not set",1,5,-3,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational","Commercial,Informational",24,110,-66%,210,0
2026-06-22,2026-06-15,"window washing software",-,50,2,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,52,-,-,-,"not set",23,5,1,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,20,-33%,19,0
2026-06-22,2026-06-15,"window cleaning management software",-,52,-4,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,48,-,-,-,"not set",18,5,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,21,10,0%,64,0
2026-06-22,2026-06-15,"cleaning business software",-,54,"+ 54",https://meetbrandwide.com/cleaning-business-software/,,-,-,-,"not set",32,5,"+ 5","Organic,Filter by sidebar,AI Overviews,Products,Reviews,People also ask,Videos",,,Commercial,Commercial,31,880,-70%,37,0
2026-06-22,2026-06-15,"brand software",-,55,-19,https://meetbrandwide.com/about/,36,-,-,-,"not set",31,6,-2,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Images,Videos",,,Commercial,Commercial,38,110,-72%,18,0
2026-06-22,2026-06-15,"franchise operations software",-,57,-47,https://meetbrandwide.com/franchise-management-software/,10,-,-,-,"not set",1,6,-5,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,10,0%,667,0
2026-06-22,2026-06-15,"window cleaning software",-,57,-1,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,56,-,-,-,"not set",17,6,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,30,70,-73%,339,0
2026-06-22,2026-06-15,"franchise review management",-,58,-33,https://meetbrandwide.com/blog/how-to-improve-brand-reputation-using-franchise-management-system/,25,-,-,-,"not set",21,6,-3,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,24,70,-50%,168,0
2026-06-22,2026-06-15,"dog grooming business software",-,62,1,https://meetbrandwide.com/pet-services-software/,63,-,-,-,"not set",49,7,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,24,30,-73%,,
2026-06-22,2026-06-15,"franchise management solution","Close Variants",62,-48,https://meetbrandwide.com/blog/what-is-franchise-management/,14,-,-,-,"not set",1,7,-5,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,30,10,0%,285,0
2026-06-22,2026-06-15,"window cleaner software",-,65,"+ 65",https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,,-,-,-,"not set",23,7,"+ 7","Organic,Discussions & Forums,Reviews,People also ask,Videos",,,Commercial,Commercial,33,20,100%,5,0
2026-06-22,2026-06-15,"pet grooming business software",-,68,-9,https://meetbrandwide.com/pet-services-software/,59,-,-,-,"not set",20,7,-1,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,20,0%,,
2026-06-22,2026-06-15,"franchise business intelligence software",-,79,-67,https://meetbrandwide.com/franchise-analytics/,12,-,-,-,"not set",5,8,-6,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,29,10,-,90,0
2026-06-22,2026-06-15,"social intranet franchise",-,85,5,https://meetbrandwide.com/,90,-,-,-,"not set",36,9,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,27,-,-,4,0
2026-06-22,2026-06-15,"my field audits",-,,0,-,,-,-,-,"not set",10,,0,"Organic,Reviews,Knowledge panel,People also ask,Sitelinks",,,Navigational,Navigational,33,140,27%,,
2026-06-22,2026-06-15,"b2b franchise","Close Variants",,0,-,,-,-,-,"not set",,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Informational,Commercial",32,90,-36%,6,0
2026-06-22,2026-06-15,"window cleaning crm",-,,0,-,,-,-,-,"not set",17,,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational",Commercial,32,70,40%,11,0
2026-06-22,2026-06-15,"soffront crm",-,,"X 26",-,26,-,-,-,"not set",21,,"X 3","Organic,Reviews,Sitelinks,Videos",,,Navigational,Navigational,41,20,0%,34,0
2026-06-22,2026-06-15,"carpet cleaning dispatch software",-,,0,-,,-,-,-,"not set",35,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,10,0%,2,0
2026-06-22,2026-06-15,"carpet cleaning franchise","Close Variants",,0,-,,-,-,-,"not set",39,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Commercial,Transactional",35,210,-19%,22,0
2026-06-22,2026-06-15,"franchise leads generation",-,,0,-,,-,-,-,"not set",16,,0,"Organic,Videos",,,Commercial,Commercial,21,10,0%,,
2026-06-22,2026-06-15,"carpet cleaning marketing software","Close Variants",,0,-,,-,-,-,"not set",24,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,24,10,-86%,,
2026-06-22,2026-06-15,"carpet cleaner franchise","Close Variants",,0,-,,-,-,-,"not set",30,,0,"Organic,AI Overviews,Reviews,People also ask,Videos,Local pack",,,"Commercial,Transactional","Commercial,Informational",26,210,-19%,3,0
2026-06-22,2026-06-15,"carpet cleaning business opportunity",-,,0,-,,-,-,-,"not set",30,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,31,10,0%,7,0
2026-06-22,2026-06-15,"carpet cleaning accounting software",-,,0,-,,-,-,-,"not set",36,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,23,10,0%,,
2026-06-22,2026-06-15,"dog grooming client database",-,,0,-,,-,-,-,"not set",16,,0,"Organic,Reviews,Videos",,,Commercial,Commercial,21,10,0%,,
2026-06-22,2026-06-15,"logistics franchises",-,,0,-,,-,-,-,"not set",41,,0,"Organic,AI Overviews,Reviews,Videos",,,"Informational,Commercial","Commercial,Informational",26,90,29%,,
2026-06-22,2026-06-15,"location monitoring for franchises",-,,0,-,,-,-,-,"not set",29,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,10,0%,,
2026-06-22,2026-06-15,"franchise leads",-,,0,-,,-,-,-,"not set",47,,0,"Organic,AI Overviews,People also ask,Videos",,,Informational,"Commercial,Informational",28,20,0%,1,0
2026-06-22,2026-06-15,"field audit software",-,,0,-,,-,-,-,"not set",13,,0,"Organic,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,0%,,
2026-06-22,2026-06-15,"smart carpet cleaning franchise",-,,0,-,,-,-,-,"not set",46,,0,"Organic,AI Overviews,Reviews,Knowledge panel,People also ask,Videos",,,Navigational,Navigational,28,10,0%,31,0
2026-06-22,2026-06-15,"window cleaner app",-,,0,-,,-,-,-,"not set",47,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Navigational,Navigational,35,30,0%,,
2026-06-22,2026-06-15,"software for carpet cleaning business","Close Variants",,0,-,,-,-,-,"not set",31,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,50,-71%,,
2026-06-22,2026-06-15,"commercial cleaning management software",-,,0,-,,-,-,-,"not set",30,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,25,20,-71%,,
2026-06-22,2026-06-15,"app for window cleaners",-,,0,-,,-,-,-,"not set",41,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,27,20,100%,,
2026-06-22,2026-06-15,"cleaning services estimates software",-,,0,-,,-,-,-,"not set",42,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,28,10,-50%,,
2026-06-22,2026-06-15,"home care franchisor software",-,,0,-,,-,-,-,"not set",14,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,24,10,0%,,
2026-06-22,2026-06-15,"dog grooming scheduling software",-,,0,-,,-,-,-,"not set",,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,21,40,33%,,
2026-06-22,2026-06-15,"carpet cleaning scheduling software",-,,0,-,,-,-,-,"not set",34,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,21,20,100%,,
2026-06-22,2026-06-15,"carpet cleaning management software",-,,0,-,,-,-,-,"not set",25,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,20,-71%,,
2026-06-22,2026-06-15,"franchise sales companies",-,,0,-,,-,-,-,"not set",79,,0,"Organic,AI Overviews,Videos",,,Commercial,Commercial,27,10,0%,,
2026-06-22,2026-06-15,"franchise system definition",-,,0,-,,-,-,-,"not set",19,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,Informational,35,10,0%,,
2026-06-22,2026-06-15,"royalty tracking software",-,,0,-,,-,-,-,"not set",27,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,20,-33%,1,0
2026-06-22,2026-06-15,"carpet cleaning franchise opportunities",-,,0,-,,-,-,-,"not set",42,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Transactional","Commercial,Transactional",28,10,0%,67,0
2026-06-22,2026-06-15,"franchise development process",-,,0,-,,-,-,-,"not set",12,,0,"Organic,AI Overviews,Reviews,People also ask,Images,Videos",,,"Informational,Transactional",Informational,22,10,0%,49,0
2026-06-22,2026-06-15,"linkedin franchise messages",-,,0,-,,-,-,-,"not set",49,,0,"Organic,Discussions & Forums,AI Overviews,People also ask,Videos",,,Navigational,Informational,32,10,0%,,
2026-06-22,2026-06-15,"franchise marketing system",-,,0,-,,-,-,-,"not set",56,,0,"Organic,Reviews,People also ask,Sitelinks,Images,Videos",,,"Navigational,Informational","Navigational,Commercial",41,210,0%,,
2026-06-22,2026-06-15,"carpet cleaning service scheduling software",-,,0,-,,-,-,-,"not set",34,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,0%,1,0
2026-06-22,2026-06-15,"franchise lead generation",-,,0,-,,-,-,-,"not set",40,,0,"Organic,AI Overviews,Images,Videos",,,Informational,Informational,29,70,-50%,,
2026-06-22,2026-06-15,"window cleaning scheduling software",-,,0,-,,-,-,-,"not set",26,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,20,20,100%,40,0
2026-06-22,2026-06-15,"crm software for cleaning companies",-,,0,-,,-,-,-,"not set",,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,-50%,,
2026-06-22,2026-06-15,"carpet cleaning franchise cost",-,,0,-,,-,-,-,"not set",49,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Transactional","Commercial,Transactional",26,10,0%,,
2026-06-22,2026-06-15,"royalty software","Close Variants",,0,-,,-,-,-,"not set",39,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,34,40,0%,,
2026-06-22,2026-06-15,"accounting software for franchise",-,,0,-,,-,-,-,"not set",93,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,20,10,-96%,1,0
