Date,"Previous Date",Keyword,Labels,Position,"Position Change",URL,"Prev. Position","Citation Rank","Top AIO Source","Set Target URL","Target URL Status","Best Position",Page,"Page Change","SERP Features","AI Brand Mentions",Citations,"Search Intent","Previous Search Intent","Keyword Difficulty","Search Volume","Search Volume YoY change",Impressions,Clicks
2026-08-10,2026-08-03,"franchise management solution","Close Variants",3,0,https://meetbrandwide.com/,3,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,30,10,0%,285,0
2026-08-10,2026-08-03,"franchise royalty management",-,3,0,https://meetbrandwide.com/blog/how-franchise-directors-can-streamline-revenue-with-royalty-management-software/,3,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,"Commercial,Informational",26,10,0%,134,0
2026-08-10,2026-08-03,"ai-powered all-in-one franchise management software",-,3,1,https://meetbrandwide.com/,4,-,-,-,"not set",2,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,,-,-,7,0
2026-08-10,2026-08-03,"ai franchise sales assistant",-,3,"+ 3",https://meetbrandwide.com/blog/meet-ria-ai-franchise-sales-assistant/,,-,-,-,"not set",1,1,"+ 1","Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,,-,-,4,0
2026-08-10,2026-08-03,"ria franchise sales assistant",-,3,-1,https://meetbrandwide.com/blog/meet-ria-ai-franchise-sales-assistant/,2,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,Informational,,-,-,6,0
2026-08-10,2026-08-03,"franchise management company","Close Variants",4,-1,https://meetbrandwide.com/blog/what-is-franchise-management/,3,-,-,-,"not set",3,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos,Local pack",,,"Informational,Navigational","Informational,Navigational",30,30,-25%,50,0
2026-08-10,2026-08-03,"best franchise management software",-,5,1,https://meetbrandwide.com/,6,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,38,20,0%,485,0
2026-08-10,2026-08-03,"franchise management solutions","Close Variants",5,-2,https://meetbrandwide.com/,3,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,32,10,0%,116,0
2026-08-10,2026-08-03,"franchise solution",-,6,3,https://meetbrandwide.com/blog/how-franchise-solution-can-help-in-successful-franchise-planning/,9,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Videos",,,Navigational,Navigational,28,50,-29%,180,0
2026-08-10,2026-08-03,"franchise automation software",-,6,13,https://meetbrandwide.com/,19,-,-,-,"not set",2,1,1,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,,-,-,15,0
2026-08-10,2026-08-03,"franchise software systems",-,7,12,https://meetbrandwide.com/,19,-,-,-,"not set",1,1,1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,29,10,-50%,494,0
2026-08-10,2026-08-03,"franchise management systems","Close Variants",7,4,https://meetbrandwide.com/,11,-,-,-,"not set",1,1,1,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,28,50,-64%,156,0
2026-08-10,2026-08-03,"ai franchise software",-,7,-3,https://meetbrandwide.com/,4,-,-,-,"not set",3,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,,-,-,19,0
2026-08-10,2026-08-03,"franchise management system","Close Variants",8,2,https://meetbrandwide.com/,10,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational",Commercial,29,50,-64%,887,2
2026-08-10,2026-08-03,"franchise development software",-,8,1,https://meetbrandwide.com/,9,-,-,-,"not set",4,1,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,0%,160,0
2026-08-10,2026-08-03,"management of franchise","Close Variants",9,-8,https://meetbrandwide.com/blog/what-is-franchise-management/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Informational,Commercial",21,170,-47%,23,0
2026-08-10,2026-08-03,"restaurant franchise management software",-,10,0,https://meetbrandwide.com/blog/best-franchise-management-software/,10,-,-,-,"not set",3,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,33,10,0%,733,0
2026-08-10,2026-08-03,"franchise soft",-,10,0,https://meetbrandwide.com/,10,-,-,-,"not set",6,2,0,"Organic,Reviews,Knowledge panel,People also ask,Sitelinks,Videos",,,Navigational,Navigational,32,110,0%,63,0
2026-08-10,2026-08-03,"managing franchisees","Close Variants",13,1,https://meetbrandwide.com/blog/what-is-franchise-management/,14,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,Informational,19,170,-47%,22,0
2026-08-10,2026-08-03,"franchise crm","Close Variants",13,-2,https://meetbrandwide.com/,11,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational","Commercial,Informational",27,110,-66%,628,0
2026-08-10,2026-08-03,"franchise management services",-,13,-2,https://meetbrandwide.com/blog/what-is-franchise-management/,11,-,-,-,"not set",11,2,-1,"Organic,Reviews,Knowledge panel,People also ask,Videos",,,Commercial,Commercial,30,170,-19%,149,0
2026-08-10,2026-08-03,"franchise management","Close Variants",13,-12,https://meetbrandwide.com/blog/what-is-franchise-management/,1,-,-,-,"not set",1,2,-1,"Organic,AI Overviews,People also ask,Videos",,,Navigational,Navigational,33,170,-47%,693,0
2026-08-10,2026-08-03,"franchise reporting software",-,13,29,https://meetbrandwide.com/,42,-,-,-,"not set",10,2,3,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,10,-91%,370,0
2026-08-10,2026-08-03,"franchise marketing software",-,14,5,https://meetbrandwide.com/,19,-,-,-,"not set",3,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,90,-72%,654,0
2026-08-10,2026-08-03,"franchise intranet software","Close Variants",14,-3,https://meetbrandwide.com/,11,-,-,-,"not set",5,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,10,-,54,0
2026-08-10,2026-08-03,"crm franchise","Close Variants",15,-2,https://meetbrandwide.com/,13,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational","Commercial,Informational",24,110,-66%,210,0
2026-08-10,2026-08-03,"management franchise","Close Variants",16,1,https://meetbrandwide.com/blog/what-is-franchise-management/,17,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,"Commercial,Informational",34,170,-47%,70,0
2026-08-10,2026-08-03,"franchise crm software",-,16,-1,https://meetbrandwide.com/blog/which-is-the-best-franchise-crm-for-your-business-in-usa/,15,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,25,50,-71%,576,0
2026-08-10,2026-08-03,"franchise marketing automation",-,16,4,https://meetbrandwide.com/franchise-marketing-automation/,20,-,-,-,"not set",3,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial",Informational,22,10,0%,93,0
2026-08-10,2026-08-03,"franchise operations software",-,17,7,https://meetbrandwide.com/,24,-,-,-,"not set",1,2,1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,10,0%,667,0
2026-08-10,2026-08-03,"franchise sales crm",-,17,-1,https://meetbrandwide.com/blog/which-is-the-best-franchise-crm-for-your-business-in-usa/,16,-,-,-,"not set",5,2,0,"Organic,AI Overviews,Reviews,Videos",,,Navigational,Navigational,22,20,-71%,181,0
2026-08-10,2026-08-03,"franchise business software","Close Variants",20,7,https://meetbrandwide.com/,27,-,-,-,"not set",1,2,1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,27,10,-,289,0
2026-08-10,2026-08-03,"crm for franchises","Close Variants",20,-3,https://meetbrandwide.com/blog/which-is-the-best-franchise-crm-for-your-business-in-usa/,17,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational","Commercial,Informational",27,110,-66%,283,0
2026-08-10,2026-08-03,"homecare franchise management software",-,21,-1,https://meetbrandwide.com/,20,-,-,-,"not set",15,3,0,"Organic,AI Overviews,Videos",,,Commercial,Commercial,20,10,0%,62,0
2026-08-10,2026-08-03,"franchise manager",-,21,-2,https://meetbrandwide.com/blog/what-is-franchise-management/,19,-,-,-,"not set",14,3,-1,"Organic,AI Overviews,Reviews,Jobs,People also ask,Videos",,,"Commercial,Transactional",Informational,26,90,-18%,103,0
2026-08-10,2026-08-03,"tools for franchises",-,22,3,https://meetbrandwide.com/,25,-,-,-,"not set",5,3,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,-,-,195,0
2026-08-10,2026-08-03,"soffront corporation",-,23,-2,https://meetbrandwide.com/about/,21,-,-,-,"not set",11,3,0,"Organic,Reviews,Knowledge panel,Sitelinks,Videos",,,Navigational,Navigational,42,10,-50%,23,0
2026-08-10,2026-08-03,"franchise platform",-,24,1,https://meetbrandwide.com/,25,-,-,-,"not set",1,3,0,"Organic,AI Overviews,Reviews,People also ask,Images,Videos",,,Commercial,Commercial,29,10,0%,164,0
2026-08-10,2026-08-03,"soffront crm",-,25,1,https://meetbrandwide.com/franchisee-customer-management/,26,-,-,-,"not set",21,3,0,"Organic,Reviews,Sitelinks,Videos",,,Navigational,Navigational,41,20,0%,34,0
2026-08-10,2026-08-03,"royalties management software","Close Variants",25,5,https://meetbrandwide.com/franchise-royalty-management/,30,-,-,-,"not set",25,3,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,24,140,0%,97,0
2026-08-10,2026-08-03,"franchise royalty collection",-,26,-7,https://meetbrandwide.com/franchise-royalty-management/,19,-,-,-,"not set",8,3,-1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,24,10,0%,31,0
2026-08-10,2026-08-03,"franchise analytics",-,29,6,https://meetbrandwide.com/franchise-analytics/,35,-,-,-,"not set",20,3,1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Informational,Commercial",33,20,100%,135,0
2026-08-10,2026-08-03,soffront,-,29,-6,https://meetbrandwide.com/franchisee-customer-management/,23,-,-,-,"not set",23,4,-1,"Organic,Reviews,Knowledge panel,Sitelinks,Videos",,,Navigational,Navigational,40,90,-18%,34,0
2026-08-10,2026-08-03,"window cleaning crm",-,30,"+ 30",https://meetbrandwide.com/blog/6-benefits-of-window-cleaning-crm-in-the-cleaning-business/,,-,-,-,"not set",17,4,"+ 4","Organic,AI Overviews,Reviews,Ads Bottom,Videos",,,"Commercial,Informational",Commercial,32,70,40%,11,0
2026-08-10,2026-08-03,"franchise website platform",-,30,-2,https://meetbrandwide.com/,28,-,-,-,"not set",1,3,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,20,-88%,114,0
2026-08-10,2026-08-03,"ai franchise onboarding software",-,30,-1,https://meetbrandwide.com/franchise-onboarding-system/,29,-,-,-,"not set",1,4,-1,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,,-,-,6,0
2026-08-10,2026-08-03,"franchise sales automation",-,31,2,https://meetbrandwide.com/franchise-marketing-automation/,33,-,-,-,"not set",27,4,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,,-,-,5,0
2026-08-10,2026-08-03,"franchise lms",-,32,2,https://meetbrandwide.com/franchise-onboarding-system/,34,-,-,-,"not set",11,4,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,27,30,-73%,68,0
2026-08-10,2026-08-03,"royalty management software","Close Variants",32,2,https://meetbrandwide.com/franchise-royalty-management/,34,-,-,-,"not set",21,4,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,31,140,0%,55,0
2026-08-10,2026-08-03,"window cleaning business software",-,32,6,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,38,-,-,-,"not set",12,4,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,26,30,0%,50,0
2026-08-10,2026-08-03,"window cleaning management software",-,34,13,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,47,-,-,-,"not set",18,4,1,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,21,10,0%,64,0
2026-08-10,2026-08-03,"franchise training software",-,35,4,https://meetbrandwide.com/,39,-,-,-,"not set",16,4,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,-50%,288,0
2026-08-10,2026-08-03,"franchise communication",-,35,2,https://meetbrandwide.com/franchisee-communication-collaboration/,37,-,-,-,"not set",21,4,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,26,10,0%,3,0
2026-08-10,2026-08-03,"best window cleaning software",-,36,2,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,38,-,-,-,"not set",25,4,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,10,0%,45,0
2026-08-10,2026-08-03,"ai franchise dashboard",-,37,1,https://meetbrandwide.com/,38,-,-,-,"not set",29,4,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,"Commercial,Informational",,-,-,1,0
2026-08-10,2026-08-03,"brand software",-,38,"+ 38",https://meetbrandwide.com/,,-,-,-,"not set",31,4,"+ 4","Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,38,110,-72%,18,0
2026-08-10,2026-08-03,"franchisee management system",-,39,-31,https://meetbrandwide.com/,8,-,-,-,"not set",1,4,-3,"Organic,Reviews,Videos",,,"Informational,Commercial",Commercial,28,10,0%,245,0
2026-08-10,2026-08-03,"royalties software","Close Variants",42,"+ 42",https://meetbrandwide.com/franchise-royalty-management/,,-,-,-,"not set",31,5,"+ 5","Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,40,0%,14,0
2026-08-10,2026-08-03,"email marketing for franchises",-,43,1,https://meetbrandwide.com/franchise-marketing-automation/,44,-,-,-,"not set",31,5,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational","Commercial,Informational",29,110,-58%,26,0
2026-08-10,2026-08-03,"franchise management software with ai",-,43,-42,https://meetbrandwide.com/franchise-management-software/,1,-,-,-,"not set",1,5,-4,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,,-,-,8,0
2026-08-10,2026-08-03,"how does ai help manage a franchise",-,45,"+ 45",https://meetbrandwide.com/blog/what-is-the-impact-of-artificial-intelligence-in-franchise-development/,,-,-,-,"not set",36,5,"+ 5","Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Navigational","Commercial,Informational",,-,-,,
2026-08-10,2026-08-03,"window cleaning software",-,47,"+ 47",https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,,-,-,-,"not set",17,5,"+ 5","Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,30,70,-73%,339,0
2026-08-10,2026-08-03,"franchise marketing tools",-,47,-8,https://meetbrandwide.com/tools-to-increase-franchisee-sales-2/,39,-,-,-,"not set",17,5,-1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,0%,61,0
2026-08-10,2026-08-03,"franchise sales lead generation","Close Variants",48,2,https://meetbrandwide.com/blog/six-smart-hacks-to-franchise-sales-lead-generation/,50,-,-,-,"not set",22,5,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,23,10,0%,,
2026-08-10,2026-08-03,"window washing software",-,49,-2,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,47,-,-,-,"not set",23,5,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,20,-33%,19,0
2026-08-10,2026-08-03,"franchise review management",-,50,-1,https://meetbrandwide.com/franchise-management-software/,49,-,-,-,"not set",21,6,-1,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,24,70,-50%,168,0
2026-08-10,2026-08-03,"best ai franchise management software",-,55,-54,https://meetbrandwide.com/franchise-management-software/,1,-,-,-,"not set",1,6,-5,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,,-,-,8,0
2026-08-10,2026-08-03,"dog grooming business software",-,56,2,https://meetbrandwide.com/pet-services-software/,58,-,-,-,"not set",49,6,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,24,30,-73%,,
2026-08-10,2026-08-03,"franchise business intelligence software",-,57,-29,https://meetbrandwide.com/,28,-,-,-,"not set",5,6,-3,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,29,10,-,90,0
2026-08-10,2026-08-03,"window cleaner software",-,57,3,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,60,-,-,-,"not set",23,6,0,"Organic,Discussions & Forums,Reviews,People also ask,Videos",,,Commercial,Commercial,33,20,100%,5,0
2026-08-10,2026-08-03,"brand management software",-,58,"+ 58",https://meetbrandwide.com/,,-,-,-,"not set",51,6,"+ 6","Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,39,320,-64%,143,0
2026-08-10,2026-08-03,"pet grooming management system",-,61,"+ 61",https://meetbrandwide.com/pet-services-software/,,-,-,-,"not set",46,6,"+ 6","Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Informational,Commercial",22,10,0%,,
2026-08-10,2026-08-03,"my field audits",-,,0,-,,-,-,-,"not set",10,,0,"Organic,Reviews,Knowledge panel,People also ask,Sitelinks,Videos",,,Navigational,Navigational,33,140,27%,,
2026-08-10,2026-08-03,"b2b franchise","Close Variants",,0,-,,-,-,-,"not set",,,0,"Organic,Reviews,People also ask,Videos",,,"Informational,Commercial","Informational,Commercial",32,90,-36%,6,0
2026-08-10,2026-08-03,"carpet cleaning dispatch software",-,,0,-,,-,-,-,"not set",35,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,10,0%,2,0
2026-08-10,2026-08-03,"carpet cleaning franchise","Close Variants",,0,-,,-,-,-,"not set",39,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Commercial,Transactional",35,210,-19%,22,0
2026-08-10,2026-08-03,"franchise leads generation",-,,0,-,,-,-,-,"not set",16,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,21,10,0%,,
2026-08-10,2026-08-03,"carpet cleaning marketing software","Close Variants",,0,-,,-,-,-,"not set",24,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,24,10,-86%,,
2026-08-10,2026-08-03,"carpet cleaner franchise","Close Variants",,0,-,,-,-,-,"not set",30,,0,"Organic,Discussions & Forums,Reviews,People also ask,Videos,Local pack",,,"Commercial,Transactional","Commercial,Informational",26,210,-19%,3,0
2026-08-10,2026-08-03,"carpet cleaning business opportunity",-,,0,-,,-,-,-,"not set",30,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,31,10,0%,7,0
2026-08-10,2026-08-03,"carpet cleaning accounting software",-,,0,-,,-,-,-,"not set",36,,0,"Organic,AI Overviews,Reviews,People also ask",,,Commercial,Commercial,23,10,0%,,
2026-08-10,2026-08-03,"dog grooming client database",-,,0,-,,-,-,-,"not set",16,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,21,10,0%,,
2026-08-10,2026-08-03,"logistics franchises",-,,0,-,,-,-,-,"not set",41,,0,"Organic,AI Overviews,Reviews,Videos",,,"Informational,Commercial","Commercial,Informational",26,90,29%,,
2026-08-10,2026-08-03,"location monitoring for franchises",-,,0,-,,-,-,-,"not set",29,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,10,0%,,
2026-08-10,2026-08-03,"franchise leads",-,,0,-,,-,-,-,"not set",47,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,"Commercial,Informational",28,20,0%,1,0
2026-08-10,2026-08-03,"field audit software",-,,0,-,,-,-,-,"not set",13,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,0%,,
2026-08-10,2026-08-03,"franchise onboarding process",-,,0,-,,-,-,-,"not set",10,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,Commercial,27,20,-82%,81,0
2026-08-10,2026-08-03,"smart carpet cleaning franchise",-,,0,-,,-,-,-,"not set",46,,0,"Organic,AI Overviews,Reviews,Knowledge panel,People also ask,Videos",,,Navigational,Navigational,28,10,0%,31,0
2026-08-10,2026-08-03,"window cleaner app",-,,0,-,,-,-,-,"not set",47,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Navigational,Navigational,35,30,0%,,
2026-08-10,2026-08-03,"software for carpet cleaning business","Close Variants",,0,-,,-,-,-,"not set",31,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,50,-71%,,
2026-08-10,2026-08-03,"commercial cleaning management software",-,,0,-,,-,-,-,"not set",30,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,25,20,-71%,,
2026-08-10,2026-08-03,"app for window cleaners",-,,0,-,,-,-,-,"not set",41,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,27,20,100%,,
2026-08-10,2026-08-03,"cleaning services estimates software",-,,0,-,,-,-,-,"not set",42,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,28,10,-50%,,
2026-08-10,2026-08-03,"home care franchisor software",-,,0,-,,-,-,-,"not set",14,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,24,10,0%,,
2026-08-10,2026-08-03,"dog grooming scheduling software",-,,0,-,,-,-,-,"not set",,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,21,40,33%,,
2026-08-10,2026-08-03,"carpet cleaning scheduling software",-,,0,-,,-,-,-,"not set",34,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,21,20,100%,,
2026-08-10,2026-08-03,"carpet cleaning management software",-,,0,-,,-,-,-,"not set",25,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,20,-71%,,
2026-08-10,2026-08-03,"franchise sales companies",-,,0,-,,-,-,-,"not set",79,,0,"Organic,AI Overviews,Videos",,,Commercial,Commercial,27,10,0%,,
2026-08-10,2026-08-03,"franchise system definition",-,,0,-,,-,-,-,"not set",19,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,Informational,35,10,0%,,
2026-08-10,2026-08-03,"royalty tracking software",-,,0,-,,-,-,-,"not set",27,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,22,20,-33%,1,0
