Date,"Previous Date",Keyword,Labels,Position,"Position Change",URL,"Prev. Position","Citation Rank","Top AIO Source","Set Target URL","Target URL Status","Best Position",Page,"Page Change","SERP Features","AI Brand Mentions",Citations,"Search Intent","Previous Search Intent","Keyword Difficulty","Search Volume","Search Volume YoY change",Impressions,Clicks
2026-07-20,2026-07-13,"brandwide ai",-,1,0,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Navigational,Navigational,,-,-,27,0
2026-07-20,2026-07-13,"brandwide ria",-,1,0,https://meetbrandwide.com/blog/meet-ria-ai-franchise-sales-assistant/,1,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,,-,-,31,0
2026-07-20,2026-07-13,"franchisor software",-,2,0,https://meetbrandwide.com/,2,-,-,-,"not set",2,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,28,10,0%,199,0
2026-07-20,2026-07-13,"franchisor management software","Close Variants",2,0,https://meetbrandwide.com/,2,-,-,-,"not set",2,1,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,29,260,-56%,194,0
2026-07-20,2026-07-13,"what is franchise management",-,2,4,https://meetbrandwide.com/blog/what-is-franchise-management/,6,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,"Commercial,Informational",25,10,0%,27,0
2026-07-20,2026-07-13,"ai-powered all-in-one franchise management software",-,2,0,https://meetbrandwide.com/,2,-,-,-,"not set",2,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,,-,-,7,0
2026-07-20,2026-07-13,"franchise automation software",-,2,3,https://meetbrandwide.com/,5,-,-,-,"not set",2,1,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,,-,-,15,0
2026-07-20,2026-07-13,"ria franchise sales assistant",-,2,0,https://meetbrandwide.com/blog/meet-ria-ai-franchise-sales-assistant/,2,-,-,-,"not set",1,1,0,"Organic,Reviews,Jobs,People also ask",,,Informational,Informational,,-,-,6,0
2026-07-20,2026-07-13,"franchise management software","Close Variants",3,-1,https://meetbrandwide.com/,2,-,-,-,"not set",1,1,0,"Organic,Reviews,Videos",,,Commercial,Commercial,38,260,-56%,1648,6
2026-07-20,2026-07-13,"franchise management solutions","Close Variants",3,1,https://meetbrandwide.com/,4,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,32,10,0%,116,0
2026-07-20,2026-07-13,"software franchises","Close Variants",3,-1,https://meetbrandwide.com/,2,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",https://meetbrandwide.com/,,Commercial,Commercial,23,140,-71%,50,0
2026-07-20,2026-07-13,"ai franchise management software",-,3,0,https://meetbrandwide.com/,3,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,,-,-,10,0
2026-07-20,2026-07-13,"franchise management company","Close Variants",4,-1,https://meetbrandwide.com/blog/what-is-franchise-management/,3,-,-,-,"not set",3,1,0,"Organic,AI Overviews,People also ask,Videos",,,"Informational,Navigational","Informational,Navigational",30,30,-25%,50,0
2026-07-20,2026-07-13,"ai franchise software",-,4,0,https://meetbrandwide.com/,4,-,-,-,"not set",3,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,,-,-,19,0
2026-07-20,2026-07-13,"best franchise management software",-,6,-1,https://meetbrandwide.com/,5,-,-,-,"not set",1,1,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,38,20,0%,485,0
2026-07-20,2026-07-13,"management of franchise","Close Variants",7,1,https://meetbrandwide.com/blog/what-is-franchise-management/,8,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Informational,Commercial",21,170,-47%,23,0
2026-07-20,2026-07-13,"franchise royalty management",-,7,-1,https://meetbrandwide.com/blog/how-franchise-directors-can-streamline-revenue-with-royalty-management-software/,6,-,-,-,"not set",1,1,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,"Commercial,Informational",26,10,0%,134,0
2026-07-20,2026-07-13,"franchise management systems","Close Variants",8,-7,https://meetbrandwide.com/,1,-,-,-,"not set",1,1,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,28,50,-64%,156,0
2026-07-20,2026-07-13,"franchise soft",-,8,-2,https://meetbrandwide.com/,6,-,-,-,"not set",6,1,0,"Organic,Reviews,Knowledge panel,People also ask,Sitelinks,Videos",,,Navigational,Navigational,32,110,0%,63,0
2026-07-20,2026-07-13,"restaurant franchise management software",-,9,1,https://meetbrandwide.com/blog/best-franchise-management-software/,10,-,-,-,"not set",3,1,1,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,33,10,0%,733,0
2026-07-20,2026-07-13,"franchise management solution","Close Variants",9,23,https://meetbrandwide.com/,32,-,-,-,"not set",1,1,3,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,30,10,0%,285,0
2026-07-20,2026-07-13,"franchise intranet software","Close Variants",10,-1,https://meetbrandwide.com/,9,-,-,-,"not set",5,1,0,"Organic,Reviews,Videos",,,Commercial,Commercial,28,10,-,54,0
2026-07-20,2026-07-13,"franchise marketing automation",-,11,12,https://meetbrandwide.com/franchise-marketing-automation/,23,-,-,-,"not set",3,2,1,"Organic,AI Overviews,Reviews,Videos",,,"Informational,Commercial",Informational,22,10,0%,93,0
2026-07-20,2026-07-13,"franchise development software",-,12,-5,https://meetbrandwide.com/,7,-,-,-,"not set",4,2,-1,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,0%,160,0
2026-07-20,2026-07-13,"what is ai-powered franchise software",-,12,"+ 12",https://meetbrandwide.com/,,-,-,-,"not set",8,2,"+ 2","Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,,-,-,3,0
2026-07-20,2026-07-13,"franchise crm","Close Variants",13,5,https://meetbrandwide.com/,18,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational","Commercial,Informational",27,110,-66%,628,0
2026-07-20,2026-07-13,"franchise marketing software",-,13,4,https://meetbrandwide.com/,17,-,-,-,"not set",3,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,90,-72%,654,0
2026-07-20,2026-07-13,"franchise onboarding process",-,13,-3,https://meetbrandwide.com/franchise-onboarding-system/,10,-,-,-,"not set",10,2,-1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,Commercial,27,20,-82%,81,0
2026-07-20,2026-07-13,"franchise management services",-,14,19,https://meetbrandwide.com/blog/what-is-franchise-management/,33,-,-,-,"not set",11,2,2,"Organic,Reviews,Knowledge panel,Videos",,,Commercial,Commercial,30,170,-19%,149,0
2026-07-20,2026-07-13,"management franchise","Close Variants",15,0,https://meetbrandwide.com/blog/what-is-franchise-management/,15,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,"Commercial,Informational",34,170,-47%,70,0
2026-07-20,2026-07-13,"managing franchisees","Close Variants",15,-4,https://meetbrandwide.com/blog/what-is-franchise-management/,11,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,Informational,19,170,-47%,22,0
2026-07-20,2026-07-13,"franchise lead management software","Close Variants",16,-8,https://meetbrandwide.com/blog/how-a-franchise-management-software-helps-in-leads-management/,8,-,-,-,"not set",1,2,-1,"Organic,Reviews,Videos",,,Commercial,Commercial,27,10,-86%,75,0
2026-07-20,2026-07-13,"franchise sales crm",-,16,0,https://meetbrandwide.com/,16,-,-,-,"not set",5,2,0,"Organic,AI Overviews,Reviews,Videos",,,Navigational,Navigational,22,20,-71%,181,0
2026-07-20,2026-07-13,"crm franchise","Close Variants",17,-1,https://meetbrandwide.com/,16,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational","Commercial,Informational",24,110,-66%,210,0
2026-07-20,2026-07-13,"franchise operations software",-,17,-2,https://meetbrandwide.com/blog/best-franchise-management-software/,15,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,10,0%,667,0
2026-07-20,2026-07-13,"franchise reporting software",-,17,2,https://meetbrandwide.com/,19,-,-,-,"not set",10,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,10,-91%,370,0
2026-07-20,2026-07-13,"franchise crm software",-,18,-1,https://meetbrandwide.com/,17,-,-,-,"not set",1,2,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,25,50,-71%,576,0
2026-07-20,2026-07-13,"franchise platform",-,21,3,https://meetbrandwide.com/,24,-,-,-,"not set",1,3,0,"Organic,AI Overviews,Reviews,Images,Videos",,,Commercial,Commercial,29,10,0%,164,0
2026-07-20,2026-07-13,"soffront corporation",-,21,2,https://meetbrandwide.com/about/,23,-,-,-,"not set",11,3,0,"Organic,Reviews,Knowledge panel,Sitelinks,Videos",,,Navigational,Navigational,42,10,-50%,23,0
2026-07-20,2026-07-13,"crm for franchises","Close Variants",22,-5,https://meetbrandwide.com/,17,-,-,-,"not set",1,3,-1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational","Commercial,Informational",27,110,-66%,283,0
2026-07-20,2026-07-13,"soffront crm",-,23,3,https://meetbrandwide.com/about/,26,-,-,-,"not set",21,3,0,"Organic,Reviews,Sitelinks,Videos",,,Navigational,Navigational,41,20,0%,34,0
2026-07-20,2026-07-13,soffront,-,23,0,https://meetbrandwide.com/franchisee-customer-management/,23,-,-,-,"not set",23,4,-1,"Organic,Reviews,Knowledge panel,Sitelinks,Videos",,,Navigational,Navigational,40,90,-18%,34,0
2026-07-20,2026-07-13,"franchise business software","Close Variants",25,-5,https://meetbrandwide.com/,20,-,-,-,"not set",1,3,-1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,27,10,-,289,0
2026-07-20,2026-07-13,"homecare franchise management software",-,25,40,https://meetbrandwide.com/,65,-,-,-,"not set",15,3,4,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,20,10,0%,62,0
2026-07-20,2026-07-13,"franchise analytics",-,26,3,https://meetbrandwide.com/franchise-analytics/,29,-,-,-,"not set",20,3,0,"Organic,AI Overviews,Reviews,Videos",,,"Informational,Commercial","Informational,Commercial",33,20,100%,135,0
2026-07-20,2026-07-13,"franchise royalty collection",-,27,-7,https://meetbrandwide.com/franchise-royalty-management/,20,-,-,-,"not set",8,3,-1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,24,10,0%,31,0
2026-07-20,2026-07-13,"franchise communication",-,30,5,https://meetbrandwide.com/franchisee-communication-collaboration/,35,-,-,-,"not set",21,3,1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,26,10,0%,3,0
2026-07-20,2026-07-13,"franchise manager",-,31,-6,https://meetbrandwide.com/blog/what-is-franchise-management/,25,-,-,-,"not set",14,3,0,"Organic,Reviews,Jobs,People also ask,Videos",,,"Commercial,Transactional",Informational,26,90,-18%,103,0
2026-07-20,2026-07-13,"svs franchise management","Close Variants",31,-4,https://meetbrandwide.com/franchise-management-software/,27,-,-,-,"not set",27,3,0,"Organic,Reviews,People also ask,Videos",,,Informational,Informational,26,10,0%,,
2026-07-20,2026-07-13,"royalties management software","Close Variants",33,-2,https://meetbrandwide.com/franchise-royalty-management/,31,-,-,-,"not set",25,4,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,24,140,0%,97,0
2026-07-20,2026-07-13,"ai franchise dashboard",-,33,1,https://meetbrandwide.com/,34,-,-,-,"not set",29,4,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,"Commercial,Informational",,-,-,1,0
2026-07-20,2026-07-13,"franchise training software",-,34,-2,https://meetbrandwide.com/,32,-,-,-,"not set",16,4,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,-50%,288,0
2026-07-20,2026-07-13,"royalty management software","Close Variants",34,-3,https://meetbrandwide.com/franchise-royalty-management/,31,-,-,-,"not set",21,4,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,31,140,0%,55,0
2026-07-20,2026-07-13,"franchise lms",-,35,-2,https://meetbrandwide.com/franchise-onboarding-system/,33,-,-,-,"not set",11,4,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,27,30,-73%,68,0
2026-07-20,2026-07-13,"best window cleaning software",-,36,7,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,43,-,-,-,"not set",25,4,1,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,28,10,0%,45,0
2026-07-20,2026-07-13,"tools for franchises",-,37,-13,https://meetbrandwide.com/blog/key-features-of-franchise-software/,24,-,-,-,"not set",5,4,-1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,-,-,195,0
2026-07-20,2026-07-13,"brand software",-,38,-4,https://meetbrandwide.com/,34,-,-,-,"not set",31,4,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,38,110,-72%,18,0
2026-07-20,2026-07-13,"franchise business intelligence software",-,39,-3,https://meetbrandwide.com/,36,-,-,-,"not set",5,4,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,29,10,-,90,0
2026-07-20,2026-07-13,"email marketing for franchises",-,39,-1,https://meetbrandwide.com/franchise-marketing-automation/,38,-,-,-,"not set",31,4,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational","Commercial,Informational",29,110,-58%,26,0
2026-07-20,2026-07-13,"window cleaning business apps",-,41,-1,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,40,-,-,-,"not set",17,4,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,31,10,0%,22,0
2026-07-20,2026-07-13,"franchise marketing tools",-,41,"+ 41",https://meetbrandwide.com/tools-to-increase-franchisee-sales-2/,,-,-,-,"not set",17,6,"+ 6","Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,0%,61,0
2026-07-20,2026-07-13,"window cleaning management software",-,42,-14,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,28,-,-,-,"not set",18,5,-2,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,21,10,0%,64,0
2026-07-20,2026-07-13,"window cleaning business software",-,42,-1,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,41,-,-,-,"not set",12,5,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,26,30,0%,50,0
2026-07-20,2026-07-13,"franchise sales lead generation","Close Variants",47,1,https://meetbrandwide.com/blog/six-smart-hacks-to-franchise-sales-lead-generation/,48,-,-,-,"not set",22,5,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,23,10,0%,,
2026-07-20,2026-07-13,"window cleaning software",-,49,5,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,54,-,-,-,"not set",17,5,1,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos",,,Commercial,Commercial,30,70,-73%,339,0
2026-07-20,2026-07-13,"window washing software",-,49,-4,https://meetbrandwide.com/blog/what-is-the-best-windows-cleaning-software-for-cleaning-business/,45,-,-,-,"not set",23,5,0,"Organic,Discussions & Forums,AI Overviews,Reviews,Videos,Local pack",,,Commercial,Commercial,22,20,-33%,19,0
2026-07-20,2026-07-13,"franchise management","Close Variants",51,-36,https://meetbrandwide.com/what-is-franchise-management-software/,15,-,-,-,"not set",1,6,-4,"Organic,AI Overviews,People also ask,Videos",,,Navigational,Navigational,33,170,-47%,693,0
2026-07-20,2026-07-13,"franchise software systems",-,53,-45,https://meetbrandwide.com/blog/key-features-of-franchise-software/,8,-,-,-,"not set",1,8,-7,"Organic,Reviews,People also ask,Videos",,,Commercial,Commercial,29,10,-50%,494,0
2026-07-20,2026-07-13,"franchise review management",-,54,"+ 54",https://meetbrandwide.com/franchise-management-software/,,-,-,-,"not set",21,6,"+ 6","Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,24,70,-50%,168,0
2026-07-20,2026-07-13,"how does ai help manage a franchise",-,69,"+ 69",https://meetbrandwide.com/blog/what-is-the-impact-of-artificial-intelligence-in-franchise-development/,,-,-,-,"not set",36,7,"+ 7","Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Navigational","Commercial,Informational",,-,-,,
2026-07-20,2026-07-13,"franchise social media management",-,71,"+ 71",https://meetbrandwide.com/franchisee-local-marketing/,,-,-,-,"not set",14,8,"+ 8","Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational","Commercial,Informational",28,10,-86%,128,0
2026-07-20,2026-07-13,"social intranet franchise",-,75,-7,https://meetbrandwide.com/,68,-,-,-,"not set",36,8,-1,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,27,-,-,4,0
2026-07-20,2026-07-13,"my field audits",-,,0,-,,-,-,-,"not set",10,,0,"Organic,Reviews,Knowledge panel,People also ask,Sitelinks,Videos",,,Navigational,Navigational,33,140,27%,,
2026-07-20,2026-07-13,"b2b franchise","Close Variants",,0,-,,-,-,-,"not set",,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Informational,Commercial","Informational,Commercial",32,90,-36%,6,0
2026-07-20,2026-07-13,"window cleaner software",-,,0,-,,-,-,-,"not set",23,,0,"Organic,Discussions & Forums,Reviews,People also ask,Videos",,,Commercial,Commercial,33,20,100%,5,0
2026-07-20,2026-07-13,"window cleaning crm",-,,0,-,,-,-,-,"not set",17,,0,"Organic,AI Overviews,Reviews,Videos",,,"Commercial,Informational",Commercial,32,70,40%,11,0
2026-07-20,2026-07-13,"carpet cleaning dispatch software",-,,0,-,,-,-,-,"not set",35,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,10,0%,2,0
2026-07-20,2026-07-13,"carpet cleaning franchise","Close Variants",,0,-,,-,-,-,"not set",39,,0,"Organic,AI Overviews,Reviews,People also ask,Images,Videos,Local pack",,,"Informational,Commercial","Commercial,Transactional",35,210,-19%,22,0
2026-07-20,2026-07-13,"franchise leads generation",-,,0,-,,-,-,-,"not set",16,,0,"Organic,AI Overviews,Videos",,,Commercial,Commercial,21,10,0%,,
2026-07-20,2026-07-13,"carpet cleaning marketing software","Close Variants",,0,-,,-,-,-,"not set",24,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,24,10,-86%,,
2026-07-20,2026-07-13,"carpet cleaner franchise","Close Variants",,0,-,,-,-,-,"not set",30,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos,Local pack",,,"Commercial,Transactional","Commercial,Informational",26,210,-19%,3,0
2026-07-20,2026-07-13,"carpet cleaning business opportunity",-,,0,-,,-,-,-,"not set",30,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,31,10,0%,7,0
2026-07-20,2026-07-13,"carpet cleaning accounting software",-,,0,-,,-,-,-,"not set",36,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,23,10,0%,,
2026-07-20,2026-07-13,"dog grooming client database",-,,0,-,,-,-,-,"not set",16,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,21,10,0%,,
2026-07-20,2026-07-13,"logistics franchises",-,,0,-,,-,-,-,"not set",41,,0,"Organic,AI Overviews,Reviews,Videos",,,"Informational,Commercial","Commercial,Informational",26,90,29%,,
2026-07-20,2026-07-13,"location monitoring for franchises",-,,0,-,,-,-,-,"not set",29,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,26,10,0%,,
2026-07-20,2026-07-13,"franchise leads",-,,0,-,,-,-,-,"not set",47,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,"Commercial,Informational",28,20,0%,1,0
2026-07-20,2026-07-13,"field audit software",-,,0,-,,-,-,-,"not set",13,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,10,0%,,
2026-07-20,2026-07-13,"smart carpet cleaning franchise",-,,0,-,,-,-,-,"not set",46,,0,"Organic,AI Overviews,Reviews,Videos,Local pack",,,Navigational,Navigational,28,10,0%,31,0
2026-07-20,2026-07-13,"window cleaner app",-,,0,-,,-,-,-,"not set",47,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,Navigational,Navigational,35,30,0%,,
2026-07-20,2026-07-13,"software for carpet cleaning business","Close Variants",,0,-,,-,-,-,"not set",31,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,25,50,-71%,,
2026-07-20,2026-07-13,"commercial cleaning management software",-,,0,-,,-,-,-,"not set",30,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,25,20,-71%,,
2026-07-20,2026-07-13,"app for window cleaners",-,,0,-,,-,-,-,"not set",41,,0,"Organic,Discussions & Forums,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Informational",Commercial,27,20,100%,,
2026-07-20,2026-07-13,"cleaning services estimates software",-,,0,-,,-,-,-,"not set",42,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,28,10,-50%,,
2026-07-20,2026-07-13,"home care franchisor software",-,,"X 52",-,52,-,-,-,"not set",14,,"X 6","Organic,AI Overviews,Reviews,People also ask,Videos",,,Commercial,Commercial,24,10,0%,,
2026-07-20,2026-07-13,"dog grooming scheduling software",-,,0,-,,-,-,-,"not set",,,0,"Organic,Reviews,Videos",,,Commercial,Commercial,21,40,33%,,
2026-07-20,2026-07-13,"carpet cleaning scheduling software",-,,0,-,,-,-,-,"not set",34,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,21,20,100%,,
2026-07-20,2026-07-13,"carpet cleaning management software",-,,0,-,,-,-,-,"not set",25,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,20,-71%,,
2026-07-20,2026-07-13,"franchise sales companies",-,,0,-,,-,-,-,"not set",79,,0,"Organic,AI Overviews,Videos",,,Commercial,Commercial,27,10,0%,,
2026-07-20,2026-07-13,"franchise system definition",-,,0,-,,-,-,-,"not set",19,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,Informational,Informational,35,10,0%,,
2026-07-20,2026-07-13,"royalty tracking software",-,,0,-,,-,-,-,"not set",27,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,22,20,-33%,1,0
2026-07-20,2026-07-13,"carpet cleaning franchise opportunities",-,,0,-,,-,-,-,"not set",42,,0,"Organic,AI Overviews,Reviews,People also ask,Videos",,,"Commercial,Transactional","Commercial,Transactional",28,10,0%,67,0
2026-07-20,2026-07-13,"franchise development process",-,,0,-,,-,-,-,"not set",12,,0,"Organic,AI Overviews,Reviews,People also ask,Images,Videos",,,"Informational,Transactional",Informational,22,10,0%,49,0
2026-07-20,2026-07-13,"linkedin franchise messages",-,,0,-,,-,-,-,"not set",49,,0,"Organic,Discussions & Forums,AI Overviews,People also ask,Videos",,,Navigational,Informational,32,10,0%,,
2026-07-20,2026-07-13,"cleaning business software",-,,0,-,,-,-,-,"not set",32,,0,"Organic,Filter by sidebar,AI Overviews,Products,Reviews,Videos",,,Commercial,Commercial,31,880,-70%,37,0
2026-07-20,2026-07-13,"franchise marketing system",-,,0,-,,-,-,-,"not set",56,,0,"Organic,AI Overviews,Reviews,People also ask,Sitelinks,Videos",,,"Navigational,Informational","Navigational,Commercial",41,210,0%,,
2026-07-20,2026-07-13,"carpet cleaning service scheduling software",-,,0,-,,-,-,-,"not set",34,,0,"Organic,AI Overviews,Reviews,Videos",,,Commercial,Commercial,25,10,0%,1,0
